Date,AAPL,JPM,WMT,XLV,XOM,MKT_RF,SMB,HML,RMW,CMA,RF,AAPL_excess,JPM_excess,XOM_excess,WMT_excess,XLV_excess
2019-01-29,-1.0365280816622358,0.27918190677147514,-0.3605972958534043,0.4890885624661667,0.3790258756980469,-19.0,3.0,17.0,4.0,46.0,1.0,-2.0365280816622358,-0.7208180932285249,-0.6209741243019531,-1.3605972958534043,-0.5109114375338333
2019-01-30,6.833490408848686,0.2303950094724172,-1.9749655066576555,1.369756644966258,1.0907667480326344,151.0,-35.0,-94.0,-24.0,-88.0,1.0,5.833490408848686,-0.7696049905275828,0.0907667480326344,-2.9749655066576555,0.36975664496625793
2019-01-31,0.7201087194025124,-0.8715623598233746,1.0864819953342097,1.2506542314008717,1.3694775959324668,92.0,-6.0,-108.0,-37.0,-1.0,1.0,-0.2798912805974876,-1.8715623598233746,0.36947759593246676,0.08648199533420975,0.25065423140087173
2019-02-01,0.048093397609560995,0.3671320380801646,-2.055732271594879,0.08824384732217805,3.602579384856597,14.000000000000002,-16.0,43.0,-74.0,30.0,1.0,-0.951906602390439,-0.6328679619198354,2.602579384856597,-3.055732271594879,-0.911756152677822
2019-02-04,2.840492830223451,0.3561976051911886,0.969533567072034,-0.28649482639035995,-1.448892844623284,72.0,41.0,-46.0,19.0,-21.0,1.0,1.8404928302234511,-0.6438023948088114,-2.448892844623284,-0.030466432927966025,-1.28649482639036
2019-02-05,1.7109669871768096,-0.4412419787334976,0.8758134404984963,-0.1436873798701388,1.0291353642199352,43.0,-12.0,-60.0,61.0,-33.0,1.0,0.7109669871768096,-1.4412419787334976,0.029135364219935234,-0.1241865595015037,-1.1436873798701388
2019-02-06,0.03444877083580433,-0.04818541242755936,0.04183215557158615,0.45378352115958975,-0.4365591778006217,-22.0,-3.0,7.000000000000001,-11.0,8.0,1.0,-0.9655512291641957,-1.0481854124275594,-1.4365591778006217,-0.9581678444284139,-0.5462164788404102
2019-02-07,-1.8939654545961915,-1.3109714826931351,1.1396815920754255,-1.1016862483003709,-0.7706565514368435,-93.0,-14.000000000000002,39.0,55.00000000000001,28.000000000000004,1.0,-2.8939654545961915,-2.310971482693135,-1.7706565514368435,0.13968159207542552,-2.101686248300371
2019-02-08,0.11750956331824103,-0.9962919343050158,-1.1888544323480632,0.18937066854305407,0.16247694813213975,9.0,-8.0,-69.0,-34.0,-12.0,1.0,-0.882490436681759,-1.9962919343050158,-0.8375230518678602,-2.188854432348063,-0.8106293314569459
2019-02-11,-0.5750807170312955,-0.47357360786738356,0.6486600860763136,-0.12231411914933599,0.1622275102440618,14.000000000000002,67.0,23.0,-9.0,-2.0,1.0,-1.5750807170312955,-1.4735736078673836,-0.8377724897559382,-0.35133991392368635,-1.122314119149336
2019-02-12,0.861711311054969,1.7050155581471493,0.8004113365882137,1.3692391746088717,1.7543526971545154,136.0,4.0,-17.0,-12.0,-28.000000000000004,1.0,-0.138288688945031,0.7050155581471493,0.7543526971545154,-0.19958866341178627,0.3692391746088717
2019-02-13,-0.41547699251621717,0.4775791955656805,1.000313689041965,0.21964124041484734,1.1273204633482914,28.000000000000004,6.0,7.000000000000001,12.0,22.0,1.0,-1.4154769925162172,-0.5224208044343195,0.1273204633482914,0.00031368904196504843,-0.7803587595851527
2019-02-14,0.36431849624347645,-0.6499135151783464,0.5921970968651546,0.23011083080501926,0.026223855268425744,-21.0,52.0,-57.99999999999999,41.0,-18.0,1.0,-0.6356815037565235,-1.6499135151783464,-0.9737761447315743,-0.40780290313484535,-0.7698891691949807
2019-02-15,-0.2224847602476654,3.056066792120671,1.4920762947534527,1.508670527807654,1.8880403451107863,112.99999999999999,38.0,48.0,-21.0,1.0,1.0,-1.2224847602476654,2.056066792120671,0.8880403451107863,0.4920762947534527,0.508670527807654
2019-02-19,0.2992674852351662,-0.3505704938696619,2.210242156929132,-0.23689690783359474,0.6691514583581526,19.0,31.0,28.999999999999996,3.0,22.0,1.0,-0.7007325147648338,-1.3505704938696619,-0.3308485416418474,1.210242156929132,-1.2368969078335947
2019-02-20,0.6435474459187462,0.484897948177343,-2.270068577915496,-0.11875283361179045,0.383468712545354,19.0,28.000000000000004,54.0,2.0,-28.999999999999996,1.0,-0.35645255408125376,-0.515102051822657,-0.616531287454646,-3.270068577915496,-1.1187528336117905
2019-02-21,-0.5638783116681201,-0.20813119653830814,-0.4905865387380137,-0.8755209654731533,-0.904077989181773,-37.0,-4.0,-23.0,57.99999999999999,12.0,1.0,-1.56387831166812,-1.2081311965383081,-1.904077989181773,-1.4905865387380137,-1.8755209654731533
2019-02-22,1.1165714409553829,-0.4456459028027049,0.1609989795318345,0.915945709976973,0.7710047857552693,65.0,39.0,-148.0,28.999999999999996,-61.0,1.0,0.11657144095538285,-1.4456459028027049,-0.22899521424473068,-0.8390010204681655,-0.084054290023027
2019-02-25,0.728431902749116,1.0475997869229037,-0.43194149566581075,0.1404428882860076,0.10200611130775084,15.0,-28.000000000000004,-18.0,-86.0,-51.0,1.0,-0.27156809725088404,0.047599786922903675,-0.8979938886922492,-1.4319414956658107,-0.8595571117139924
2019-02-26,0.05739456202573656,-0.7634072094719113,-0.4338153240650011,-0.3560387336730142,0.20383094647773436,-16.0,-68.0,-33.0,9.0,-15.0,1.0,-0.9426054379742634,-1.7634072094719113,-0.7961690535222656,-1.4338153240650011,-1.3560387336730142
2019-02-27,0.30976018654906845,-0.12347450865357601,-0.5877222081894229,-0.4656206491797099,1.029738679887049,9.0,15.0,-12.0,-68.0,-7.000000000000001,1.0,-0.6902398134509315,-1.123474508653576,0.029738679887048924,-1.587722208189423,-1.46562064917971
2019-02-28,-0.9835771365786727,-0.7607649892235613,0.8969372258964547,-0.293739124180592,-0.5536538511846878,-31.0,-1.0,-24.0,27.0,16.0,1.0,-1.9835771365786727,-1.7607649892235613,-1.5536538511846878,-0.10306277410354525,-1.293739124180592
2019-03-01,1.0511369351800193,0.06708760469367192,-1.0707939312497472,1.4184539641352245,1.2273815987012382,72.0,25.0,-40.0,-36.0,-18.0,0.8999999999999999,0.15113693518001936,-0.832912395306328,0.3273815987012383,-1.970793931249747,0.5184539641352246
2019-03-04,0.5029230708253118,-0.22983020394256037,-0.08169962143683707,-1.3555618000819947,0.38748169804529997,-52.0,-39.0,38.0,15.0,-8.0,0.8999999999999999,-0.39707692917468806,-1.1298302039425603,-0.5125183019546999,-0.981699621436837,-2.2555618000819946
2019-03-05,-0.18196514174879663,-0.07676003196611658,0.5007707554543828,-0.054535343740780284,-0.1494343155043265,-17.0,-32.0,-23.0,28.999999999999996,0.0,0.8999999999999999,-1.0819651417487965,-0.9767600319661165,-1.0494343155043264,-0.39922924454561715,-0.9545353437407802
2019-03-06,-0.5753935199725446,-0.3746131298837274,-0.08134610854476643,-1.4622400436446026,-1.1347688294298663,-84.0,-123.0,4.0,56.00000000000001,13.0,0.8999999999999999,-1.4753935199725445,-1.2746131298837273,-2.0347688294298663,-0.9813461085447663,-2.3622400436446025
2019-03-07,-1.1574652267831276,-0.7231003234889788,-0.8243434364289537,-0.7863052841266649,1.1099678226939913,-82.0,-5.0,-33.0,-38.0,13.0,0.8999999999999999,-2.0574652267831275,-1.6231003234889787,0.2099678226939914,-1.7243434364289536,-1.6863052841266648
2019-03-08,0.23768875269680745,0.03884815575891931,0.14367206649146258,-0.21206139447405015,-1.4346277567240606,-22.0,6.0,-17.0,-11.0,-28.000000000000004,0.8999999999999999,-0.6623112473031925,-0.8611518442410806,-2.3346277567240605,-0.7563279335085373,-1.11206139447405
2019-03-11,3.4642226978258472,1.3008363234379816,0.9119806148169429,1.140955502457608,0.9745616340319785,149.0,27.0,-52.0,-28.000000000000004,-47.0,0.8999999999999999,2.5642226978258473,0.4008363234379817,0.07456163403197857,0.011980614816943014,0.240955502457608
2019-03-12,1.1235267594925435,-0.297082790836245,-0.11170635905444204,0.729913111850844,0.2757709017470855,25.0,-31.0,-8.0,-43.0,2.0,0.8999999999999999,0.22352675949254364,-1.197082790836245,-0.6242290982529144,-1.011706359054442,-0.17008688814915596
2019-03-13,0.4422552988712303,0.3364166287476156,0.6709232416042266,1.075972783819612,0.8874717733320825,68.0,-32.0,7.000000000000001,-17.0,19.0,0.8999999999999999,-0.45774470112876964,-0.5635833712523843,-0.01252822666791742,-0.22907675839577335,0.17597278381961212
2019-03-14,1.1116216428932235,0.9100490622873547,-0.28425770436519837,-0.1629113096616286,-0.3345042654552377,-10.0,-38.0,31.0,-15.0,-10.0,0.8999999999999999,0.2116216428932236,0.010049062287354804,-1.2345042654552376,-1.1842577043651983,-1.0629113096616285
2019-03-15,1.300826909459163,1.1486649567235663,0.20363469766269127,0.45972479126035193,-0.36051081532445517,48.0,-24.0,-25.0,-3.0,-19.0,0.8999999999999999,0.400826909459163,0.24866495672356637,-1.260510815324455,-0.6963653023373086,-0.440275208739648
2019-03-18,1.020865909890345,0.600660267378994,1.259907882346667,-0.15217242906782058,1.1603086309644572,46.0,23.0,45.0,-8.0,-7.000000000000001,0.8999999999999999,0.12086590989034507,-0.2993397326210059,0.26030863096445733,0.35990788234666704,-1.0521724290678205
2019-03-19,-0.7924892336010014,-0.3638576019040163,0.19062544469725662,0.7947839758724262,-0.2590184717117694,-9.0,-47.0,-91.0,1.0,-5.0,0.8999999999999999,-1.6924892336010013,-1.2638576019040162,-1.1590184717117693,-0.7093745553027433,-0.10521602412757369
2019-03-20,0.8738547826688148,-2.134823555339349,-1.2118096162422876,-0.6913001498571103,0.5564579022641514,-39.0,-23.0,-104.0,-17.0,-23.0,0.8999999999999999,-0.026145217331185133,-3.034823555339349,-0.34354209773584854,-2.1118096162422875,-1.5913001498571102
2019-03-21,3.683028472994332,-1.5786252351145391,0.4258005495912265,0.3915556714510604,0.5779803242599302,111.00000000000001,17.0,-122.0,31.0,-34.0,0.8999999999999999,2.783028472994332,-2.478625235114539,-0.32201967574006973,-0.4741994504087734,-0.5084443285489395
2019-03-22,-2.070831367215087,-3.023236661611972,-0.7874141558726899,-1.82013912871144,-1.6016621296841227,-217.0,-157.0,-7.000000000000001,56.00000000000001,60.0,0.8999999999999999,-2.970831367215087,-3.923236661611972,-2.5016621296841226,-1.6874141558726898,-2.72013912871144
2019-03-25,-1.2091246910464926,-0.8320002658442682,-0.11192494022467248,-0.05520051353519184,-0.6958501728672739,-5.0,60.0,-26.0,20.0,4.0,0.8999999999999999,-2.1091246910464925,-1.7320002658442681,-1.5958501728672738,-1.0119249402246724,-0.9552005135351918
2019-03-26,-1.0331605839484004,1.0006910368866917,0.15280703026676612,0.6845799245719597,1.3013150012892272,76.0,23.0,47.0,5.0,19.0,0.8999999999999999,-1.9331605839484003,0.10069103688669179,0.40131500128922726,-0.7471929697332338,-0.2154200754280402
2019-03-27,0.899423251192033,-0.34025194310862705,-1.1289659493874615,-0.8334420213310434,-0.7658387081663998,-50.0,16.0,49.0,76.0,9.0,0.8999999999999999,-0.0005767488079668759,-1.240251943108627,-1.6658387081663997,-2.0289659493874614,-1.7334420213310433
2019-03-28,0.13264512177535437,1.1347563770689462,-0.08229887276426373,0.25435401637152744,0.4979198184076994,40.0,35.0,2.0,-13.0,-8.0,0.8999999999999999,-0.7673548782246455,0.23475637706894625,-0.4020801815923005,-0.9822988727642636,-0.6456459836284725
2019-03-29,0.6517460983546997,0.5163408577494089,0.411833297983244,1.2022812796502524,0.07431598819174212,66.0,-28.000000000000004,-92.0,21.0,-17.0,0.8999999999999999,-0.24825390164530026,-0.38365914225059106,-0.8256840118082578,-0.48816670201675594,0.30228127965025253
2019-04-01,0.679147997850138,3.368530135965986,0.2973327147064664,0.15260765576934343,1.1509615988201105,119.0,-19.0,99.0,-7.000000000000001,-32.0,1.0,-0.320852002149862,2.368530135965986,0.1509615988201105,-0.7026672852935336,-0.8473923442306566
2019-04-02,1.4536706656988585,0.4778433257522252,-0.8996293891783691,-0.22854875209967762,-0.4282109735389228,-5.0,-18.0,-45.0,-39.0,-50.0,1.0,0.4536706656988585,-0.5221566742477748,-1.4282109735389228,-1.899629389178369,-1.2285487520996776
2019-04-03,0.6854662766800246,0.19974343225008795,0.25792717387118635,-0.13091972502763394,-0.589845895498653,27.0,23.0,-40.0,13.0,-40.0,1.0,-0.3145337233199754,-0.800256567749912,-1.589845895498653,-0.7420728261288136,-1.130919725027634
2019-04-04,0.1740587441513064,0.9660281808770987,0.9465764850111302,-0.20746501310913157,1.4215309565757117,19.0,35.0,93.0,64.0,22.0,1.0,-0.8259412558486936,-0.03397181912290126,0.4215309565757117,-0.05342351498886977,-1.2074650131091316
2019-04-05,0.6694178285940877,-0.2368199175636354,0.7338824141447597,0.6894829708780748,0.5362572726001158,52.0,49.0,-7.000000000000001,-28.000000000000004,10.0,1.0,-0.3305821714059123,-1.2368199175636354,-0.4637427273998842,-0.26611758585524026,-0.31051702912192525
2019-04-08,1.5736213870333415,0.32285004984546894,0.40469816625987587,-0.021747150288664585,0.6182563530771512,8.0,-31.0,10.0,27.0,-3.0,1.0,0.5736213870333415,-0.677149950154531,-0.3817436469228488,-0.5953018337401241,-1.0217471502886646
2019-04-09,-0.29986156856748325,-0.7382953804314973,-0.5441502482032567,-0.2609205340258325,-1.2891868834185471,-65.0,-60.0,-14.000000000000002,12.0,-3.0,1.0,-1.2998615685674832,-1.7382953804314973,-2.289186883418547,-1.5441502482032567,-1.2609205340258325
2019-04-10,0.5613903841402035,0.44818219598383724,0.9220747214763625,0.03271782650957622,-0.45159699711458945,48.0,95.0,-10.0,9.0,-11.0,1.0,-0.4386096158597965,-0.5518178040161628,-1.4515969971145894,-0.07792527852363751,-0.9672821734904238
2019-04-11,-0.832394529535041,0.844893396297941,1.2047780861216495,-1.2313702798030457,0.4782006140791051,0.0,-27.0,41.0,4.0,11.0,1.0,-1.832394529535041,-0.15510660370205898,-0.5217993859208949,0.2047780861216495,-2.2313702798030457
2019-04-12,-0.04023139033146883,4.687968845919843,0.7539849064139181,-0.9156860764679142,-1.256860468562715,65.0,-36.0,65.0,53.0,-25.0,1.0,-1.0402313903314688,3.687968845919843,-2.256860468562715,-0.24601509358608187,-1.9156860764679142
2019-04-15,0.18103778821334515,-1.1420113563461842,0.8566527168543336,0.4008325780850752,-0.3336877012846684,-9.0,-26.0,-54.0,36.0,8.0,1.0,-0.8189622117866548,-2.1420113563461842,-1.3336877012846684,-0.14334728314566636,-0.5991674219149248
2019-04-16,0.010025666508317599,1.0551229287952824,0.48813800815363795,-2.051684940568388,0.6819610540023335,13.0,24.0,70.0,-9.0,-13.0,1.0,-0.9899743334916824,0.055122928795282355,-0.31803894599766647,-0.511861991846362,-3.051684940568388
2019-04-17,1.9473105397125323,2.8802706151445756,0.22345971013768562,-2.8759141010655243,0.2832673669161512,-32.0,-53.0,84.0,112.99999999999999,-27.0,1.0,0.9473105397125323,1.8802706151445756,-0.7167326330838488,-0.7765402898623144,-3.8759141010655243
2019-04-18,0.3593830238740159,-0.7348798318684735,0.019377324056346623,0.1632386094521321,-0.3684185036113452,11.0,-28.000000000000004,-51.0,15.0,-21.0,1.0,-0.6406169761259841,-1.7348798318684735,-1.3684185036113452,-0.9806226759436534,-0.8367613905478679
2019-04-22,0.32864731858262,0.12337866158074196,-0.7850268339222977,0.058170445163785445,2.1816638457568427,11.0,-48.0,-55.00000000000001,-52.0,-16.0,1.0,-0.67135268141738,-0.876621338419258,1.1816638457568427,-1.7850268339222977,-0.9418295548362146
2019-04-23,1.4423332713786374,0.12325075990959888,0.6837604521065854,1.5819553755241023,0.5790499090134738,97.0,66.0,-49.0,-11.0,-44.0,1.0,0.4423332713786374,-0.8767492400904011,-0.42095009098652625,-0.3162395478934146,0.5819553755241023
2019-04-24,-0.15423252605782922,-0.1670566691059916,0.44630025604082135,-0.11448204738215839,-1.9429561184430066,-23.0,31.0,-8.0,61.0,3.0,1.0,-1.1542325260578292,-1.1670566691059916,-2.9429561184430066,-0.5536997439591786,-1.1144820473821584
2019-04-25,-0.9075177034718163,0.05285191066859429,-0.00963576679690048,1.031734511951754,0.5626416570769788,-14.000000000000002,-79.0,-19.0,-64.0,-23.0,1.0,-1.9075177034718163,-0.9471480893314057,-0.4373583429230212,-1.0096357667969005,0.03173451195175403
2019-04-26,-0.4773787828261655,0.7569669231074272,-1.922337981688571,0.9985156976685561,-2.1041337072185806,53.0,48.0,6.0,-8.0,-19.0,1.0,-1.4773787828261655,-0.2430330768925728,-3.1041337072185806,-2.922337981688571,-0.0014843023314439208
2019-04-29,0.15172911671503808,1.4414308975698065,0.029538837018217023,-0.17971597227260938,-0.64603362752087,18.0,16.0,64.0,-38.0,-15.0,1.0,-0.8482708832849619,0.44143089756980647,-1.64603362752087,-0.970461162981783,-1.1797159722726094
2019-04-30,-1.9256390864468065,-0.060291933842726575,1.2603509849032024,0.46142512106983613,0.387666344623816,-4.0,-68.0,28.000000000000004,10.0,70.0,1.0,-2.9256390864468065,-1.0602919338427266,-0.612333655376184,0.2603509849032024,-0.5385748789301639
2019-05-01,4.9085722439806245,-0.7668963357936098,-1.439150434924441,-0.17924127565648318,-2.0054711763172195,-83.0,-7.000000000000001,-3.0,34.0,-6.0,0.8999999999999999,4.008572243980625,-1.6668963357936097,-2.9054711763172194,-2.339150434924441,-1.079241275656483
2019-05-02,-0.650755366261091,0.21708593947955546,-0.2071684643559779,0.4264815777347941,-1.7542027296495344,-16.0,46.0,-28.000000000000004,0.0,5.0,0.8999999999999999,-1.550755366261091,-0.6829140605204445,-2.6542027296495343,-1.1071684643559778,-0.4735184222652058
2019-05-03,1.2431084219930888,0.615196181875155,0.919468285893732,0.7599596554503707,0.2328862656847175,112.99999999999999,93.0,-27.0,-1.0,-34.0,0.8999999999999999,0.3431084219930889,-0.2848038181248449,-0.6671137343152824,0.019468285893732062,-0.14004034454962921
2019-05-06,-1.5442617482837817,-0.8870256968298684,0.37221871449351074,0.5101934597880886,-0.43883899024148576,-39.0,57.99999999999999,-41.0,2.0,6.0,0.8999999999999999,-2.4442617482837816,-1.7870256968298683,-1.3388389902414857,-0.5277812855064892,-0.3898065402119113
2019-05-07,-2.695711278534807,-1.6335023292018525,-1.1321356462865917,-1.9201267493422214,-0.5315705111274216,-169.0,-27.0,51.0,3.0,32.0,0.8999999999999999,-3.595711278534807,-2.5335023292018524,-1.4315705111274215,-2.0321356462865916,-2.8201267493422213
2019-05-08,0.019724042993995994,-0.5299853189505765,-0.9871663150084031,0.2137878628470924,0.15637918193289746,-22.0,-21.0,-32.0,-1.0,18.0,0.8999999999999999,-0.8802759570060039,-1.4299853189505765,-0.7436208180671025,-1.887166315008403,-0.6862121371529075
2019-05-09,-1.0744175899987995,-0.07993557111815042,-0.23055136612890603,-0.21333178538234243,-0.0910855591762072,-28.000000000000004,6.0,12.0,-35.0,1.0,0.8999999999999999,-1.9744175899987995,-0.9799355711181503,-0.9910855591762071,-1.130551366128906,-1.1133317853823423
2019-05-10,-1.3853404965304406,-0.008860860450465857,2.38095868250221,0.03377063003440206,0.869568412376287,35.0,-33.0,8.0,-10.0,26.0,0.8999999999999999,-2.2853404965304405,-0.9088608604504658,-0.030431587623712897,1.48095868250221,-0.8662293699655979
2019-05-13,-5.811929836118301,-2.7197698278915716,-1.9821383079370758,-1.878320145354695,-1.1102045188497667,-267.0,-68.0,28.999999999999996,23.0,83.0,0.8999999999999999,-6.711929836118301,-3.6197698278915715,-2.0102045188497666,-2.8821383079370757,-2.778320145354695
2019-05-14,1.5829981441278784,0.7948557187037242,0.4004354937722665,0.5043756467529859,0.13204493456790978,93.0,34.0,-2.0,-55.00000000000001,0.0,0.8999999999999999,0.6829981441278785,-0.10514428129627573,-0.7679550654320901,-0.4995645062277334,-0.39562435324701406
2019-05-15,1.1979428929367542,-0.38066289170926026,-0.40883297377688477,0.2965351684248496,0.7387163026254528,57.99999999999999,-10.0,-96.0,13.0,-28.999999999999996,0.8999999999999999,0.29794289293675424,-1.2806628917092602,-0.16128369737454706,-1.3088329737768847,-0.6034648315751503
2019-05-16,-0.439979643093813,1.2829743978051367,1.4317559774303268,0.7846096171556072,-0.0131187813003808,91.0,-45.0,-32.0,-14.000000000000002,-23.0,0.8999999999999999,-1.339979643093813,0.38297439780513676,-0.9131187813003807,0.5317559774303269,-0.11539038284439274
2019-05-17,-0.568184435173269,-0.4851573524577435,-0.4442058120781245,-0.21438125689795529,-0.5893134588830118,-73.0,-76.0,28.999999999999996,6.0,32.0,0.8999999999999999,-1.468184435173269,-1.3851573524577434,-1.4893134588830117,-1.3442058120781244,-1.1143812568979552
2019-05-20,-3.1269958044679025,0.5236167506209588,0.6543839032331356,-0.045216151436966445,-0.013171068849249234,-65.0,-11.0,72.0,6.0,42.0,0.8999999999999999,-4.026995804467902,-0.3763832493790411,-0.9131710688492491,-0.24561609676686436,-0.9452161514369664
2019-05-21,1.9170903731555722,0.34127653658360124,-0.39402465551882093,0.9389177458175579,0.4611433925699071,90.0,44.0,-34.0,-13.0,-18.0,0.8999999999999999,1.0170903731555723,-0.5587234634163987,-0.4388566074300928,-1.2940246555188208,0.038917745817558025
2019-05-22,-2.047153307921956,-0.814452324652204,1.0977419393658039,0.5715427657873695,-0.9049341331949345,-40.0,-65.0,-60.0,-15.0,20.0,0.8999999999999999,-2.947153307921956,-1.7144523246522039,-1.8049341331949345,0.19774193936580398,-0.3284572342126304
2019-05-23,-1.7069665106972387,-1.967170558099196,-0.3619592109912584,-0.3454319939259154,-2.3425153662299025,-137.0,-72.0,-28.000000000000004,31.0,28.000000000000004,0.8999999999999999,-2.6069665106972386,-2.867170558099196,-3.2425153662299024,-1.2619592109912583,-1.2454319939259153
2019-05-24,-0.38405760890714014,0.984900408849132,0.7952101908882625,0.14534715932881248,0.42014577725919544,23.0,51.0,30.0,-49.0,-3.0,0.8999999999999999,-1.28405760890714,0.08490040884913208,-0.47985422274080447,-0.10478980911173741,-0.7546528406711874
2019-05-28,-0.41347508249622855,-1.0846733414471177,-0.2435039693951202,-1.4291939172162538,-2.010843573843668,-78.0,21.0,-63.0,1.0,-26.0,0.8999999999999999,-1.3134750824962285,-1.9846733414471176,-2.910843573843668,-1.1435039693951201,-2.3291939172162537
2019-05-29,-0.4769239796573177,-0.27646611462708304,-0.29289720750301784,-0.9628382606651775,-0.6197064811781505,-71.0,-24.0,42.0,-19.0,1.0,0.8999999999999999,-1.3769239796573176,-1.176466114627083,-1.5197064811781504,-1.1928972075030178,-1.8628382606651774
2019-05-30,0.5186679449174836,-1.0718589689296065,0.0685239928259973,0.5490277132084831,-0.26333395167966733,14.000000000000002,-38.0,-77.0,27.0,-4.0,0.8999999999999999,-0.38133205508251633,-1.9718589689296064,-1.1633339516796672,-0.8314760071740026,-0.3509722867915168
2019-05-31,-1.8115461358878315,-1.0274591461473692,-0.7339003540784983,-0.7166587293491844,-1.6673487152694233,-137.0,-23.0,-9.0,3.0,40.0,0.8999999999999999,-2.7115461358878314,-1.9274591461473691,-2.567348715269423,-1.6339003540784982,-1.6166587293491843
2019-06-03,-1.0110257681322676,0.4718516879845147,0.5126199131203268,0.24061059998492507,1.568464219172827,-40.0,57.99999999999999,166.0,27.0,139.0,0.8999999999999999,-1.9110257681322675,-0.4281483120154852,0.6684642191728272,-0.38738008687967307,-0.6593894000150748
